customer_id,segment_id,surname,age,gender,geography,estimated_salary,marital_status,occupation,join_date,segment,num_dependents,preferred_contact_method
172792,1,Wilson,50,Female,DE,31782.59,Married,Salaried Employee,2/22/2024,Retail,2,Email
172933,3,collins,22,Female,France,37154.28,S,Student,8/9/2018,Student,0,Mobile App Push
172965,1,Barton,44,Male,ES,21489.19,S,Business Owner,29-Oct-18,Retail,2,Email
172988,2,Garrison,43,M,Spain,40758.45,Married,Self-Employed,3/17/2021,Family,4,Phone Call
173199,1,Richardson,24,M,United Kingdom,19977.06,Widowed,Salaried Employee,23-Jun-17,Retail,1,Mobile App Push
173201,2,Cortez,46,Male,United States,36216.2,Divorced,unemployed,10/3/2020,Family,2,Phone Call
173372,3,Cole,24,F,United Kingdom,9016.17,Single,Student,21-Jul-25,Student,0,SMS
173504,3,V. Mccormick,21,Male,FR,21044.24,Single,Student,21-10-2018,Student,0,SMS
173807,2,Burns,39,Male,United Kingdom,55275.01,Married,Unemployed,9-Oct-20,Family,3,SMS
173832,1,williams,56,Male,France,55869.53,Married,salaried employee,1/7/2025,Retail,1,Mail
173863,1,Mullen,46,Male,Germany,31265.55,Single,Unemployed,3-Jul-25,Retail,1,Email
174132,3,Myers,21,M,France,8708.47,Single,Student,11/1/2024,Student,0,Email
174268,1,Y. Fitzpatrick,46,Male,FR,27052.94,M,salaried employee,12-Aug-16,Retail,2,Mobile App Push
174299,1,Short,46,Female,France,49982.42,S,Freelancer,2/2/2025,Retail,1,Mobile App Push
174301,3,E. Wang,19,Female,Germany,14449.73,S,student,7/23/2022,Student,0,Phone Call
174316,1,Mcmahon,42,M,United States,32823.75,M,Salaried Employee,22-Mar-25,Retail,0,Email
174369,4,Neal,36,Male,Germany,77745.08,Single,Business Owner,27-Aug-18,Premium,0,Email
174441,2,Jones,29,Male,Spain,110423.75,Married,Salaried Employee,29-Sep-23,Family,2,Email
174461,5,Floyd,66,M,France,24197.73,Married,Retired,1/4/2020,Senior,0,Phone Call
174637,1,Mullen,26,Female,United Kingdom,41646.2,Single,unemployed,3/12/2022,Retail,0,Email
174675,4,Atkins,43,Male,France,82782.35,Single,Business Owner,20-Jul-26,Premium,1,Mobile App Push
174703,1,Hernandez,29,Female,Germany,58015.64,Married,Unemployed,7/3/2023,Retail,0,Email
174809,5,I. Collins,78,Female,United Kingdom,23905.66,Widowed,Retired,9/25/2018,Senior,0,Email
174852,3,roth,23,Female,Germany,15169.12,Single,Student,1/9/2017,Student,0,Email
174870,1,Huff,43,F,Germany,49772.59,Divorced,Salaried Employee,8/3/2026,Retail,1,Mobile App Push
174878,2,Steele,40,Male,Germany,36386.79,Married,Self-Employed,6/4/2018,Family,1,SMS
175124,5,Palmer,71,Male,Germany,21717.74,Widowed,Retired,26-Feb-20,Senior,2,Mail
175231,2,Williams,43,Male,France,36226.85,Married,Salaried Employee,4/3/2026,Family,3,Email
175532,1,Y. Burgess,36,Female,Germany,31020.39,Divorced,Salaried Employee,1/9/2021,Retail,2,Mobile App Push
175576,3,Parker,22,Male,Germany,19960.88,Single,Student,18-Feb-19,Student,0,SMS
175623,1,Butler,24,Female,USA,47659.31,Single,Freelancer,1/24/2021,Retail,1,Email
175902,2,gonzalez,43,M,United Kingdom,52602.08,Married,Self-Employed,8-Jan-23,Family,2,SMS
176054,3,Harris,20,Female,ES,26181.94,Single,student,5/24/2019,Student,0,SMS
176066,1,Wallace,41,Female,Germany,69028.25,Single,Salaried Employee,27-04-2025,Retail,3,Mobile App Push
176115,4,Parrish,42,F,Spain,105289.79,Married,Business Owner,10/31/2017,Premium,0,Phone Call
176319,1,Larson,33,Male,Spain,27825.07,Married,Freelancer,5-Dec-21,Retail,0,Mobile App Push
176365,1,Mendez,24,Female,France,33457.36,Single,Salaried Employee,11/20/2020,Retail,0,Phone Call
176421,2,Weber,28,Female,DE,17698.26,Divorced,Salaried Employee,5/18/2026,Family,1,Email
176461,4,I. Harmon,61,Male,France,104310.65,Married,Salaried Employee,18-Jan-26,Premium,0,SMS
176517,2,Duran,37,F,Germany,37856.64,Single,Self-Employed,11-Jul-24,Family,1,Mobile App Push
176537,3,Santos,19,M,Germany,20048.96,Single,student,5/12/2025,Student,0,Mobile App Push
176577,2,Wheeler,43,Male,France,37967.11,M,Salaried Employee,23-Feb-26,Family,1,Phone Call
176697,2,Neal,50,Female,Germany,21930.92,Married,Freelancer,6/17/2025,Family,2,Mobile App Push
176806,2,weiss,45,Female,France,43890.38,Divorced,Business Owner,18-12-2018,Family,2,Email
176819,1,Miller,38,Female,France,24663.69,Single,Salaried Employee,17-Apr-18,Retail,0,Mobile App Push
177060,3,Bell,21,Female,Spain,10379.3,Single,Student,30-Sep-17,Student,0,Email
177077,2,Black,52,Male,Spain,16968.54,Married,Self-Employed,4-May-21,Family,2,Email
177101,1,Johnson,37,Female,ES,54616.17,M,Salaried Employee,3/6/2021,Retail,1,Email
177103,2,Jones,33,Male,Spain,25557.07,Married,Freelancer,8-Mar-22,Family,3,Email
177289,1,martinez,47,Female,United Kingdom,26629.16,Married,freelancer,30-Sep-16,Retail,1,Mobile App Push
177333,4,Nixon,35,Male,DE,140301.44,Widowed,Salaried Employee,5/19/2023,Premium,1,Phone Call
177449,1,Campbell,30,F,France,62401.34,Married,Freelancer,4/1/2019,Retail,3,SMS
177558,1,Hernandez,47,Female,ES,36929.55,Single,Freelancer,19-Jul-22,Retail,1,Mobile App Push
177591,5,House,72,M,Germany,53013.4,M,Retired,16-03-2023,Senior,0,Email
177649,1,Miller,34,Female,Germany,28251.39,Single,salaried employee,7/1/2026,Retail,0,Mail
177680,5,Jackson,74,Female,Spain,21177.9,Married,Retired,25-Apr-22,Senior,0,Mail
177767,1,Garrison,51,M,United Kingdom,34599.59,Married,Unemployed,10/10/2025,Retail,2,Mobile App Push
177794,1,Martinez,27,Female,Germany,33799.88,Married,Self-Employed,16-10-2016,Retail,0,Mobile App Push
177804,1,Wilson,30,Male,United Kingdom,37105.26,Single,Salaried Employee,18-Sep-23,Retail,1,SMS
177941,1,F. Flores,52,Female,FR,35509.86,Divorced,Salaried Employee,3/3/2026,Retail,0,SMS
177959,1,Robinson,38,Female,US,41198.17,Married,salaried employee,6-Jan-17,Retail,1,SMS
178086,1,Padilla,34,Female,Germany,34931.29,Married,Salaried Employee,5/6/2021,Retail,2,Email
178315,1,Maldonado,40,F,France,46152.44,Married,Salaried Employee,5-Dec-20,Retail,2,Phone Call
178463,2,Q. Brown,45,F,DE,51348.33,Married,Salaried Employee,2/6/2022,Family,2,Email
178465,1,gibson,43,Male,France,25889.26,Single,unemployed,9/18/2019,Retail,0,Mobile App Push
178501,1,Wade,40,Female,United Kingdom,32696.68,Single,Salaried Employee,7/4/2022,Retail,0,Email
178629,1,Fuller,55,Female,United Kingdom,64668.96,Married,Salaried Employee,6-Apr-22,Retail,0,SMS
178645,5,Davenport,72,Male,France,20793.84,Married,Retired,2/2/2021,Senior,0,Mail
178686,5,White,74,Female,Germany,32037.53,Married,Self-Employed,9-Nov-20,Senior,0,Email
178693,1,Ross,26,F,Spain,25213.19,Single,Salaried Employee,17-Aug-24,Retail,0,Email
178711,1,Myers,43,Female,United States,44875.45,Single,salaried employee,19-Jan-21,Retail,1,Email
178898,5,Cunningham,68,F,Germany,40778.64,Single,Retired,11/7/2017,Senior,0,Email
178957,1,Brooks,24,Female,France,18290.61,Married,Salaried Employee,1/10/2025,Retail,2,Email
179013,4,W. Lloyd,51,M,United Kingdom,162403.03,Married,Salaried Employee,18-Feb-17,Premium,1,Mobile App Push
179046,1,Obrien,51,Male,Spain,29842.33,Single,Salaried Employee,3/28/2024,Retail,2,Mobile App Push
179062,3,Mata,20,Male,France,24205.74,Single,Unemployed,2/8/2020,Student,0,SMS
179184,4,Vaughan,51,Female,United Kingdom,90962.2,Married,Self-Employed,6/11/2018,Premium,1,Email
179392,3,Robinson,25,Male,United States,18613.83,Single,Student,3-Nov-17,Student,0,Email
179688,2,Thompson,55,Female,Germany,47457.81,Married,Salaried Employee,3/2/2024,Family,3,SMS
179710,1,Harris,24,Male,United States,41123.09,Single,salaried employee,10/15/2018,Retail,2,Mobile App Push
179721,5,M. Brown,72,M,United States,29171.67,Married,retired,1/26/2022,Senior,0,Phone Call
180089,1,schultz,37,Female,France,69364.51,Single,Business Owner,4/8/2017,Retail,0,SMS
180176,3,Garcia,19,Male,France,14241.95,S,Student,12/26/2021,Student,0,Mobile App Push
180458,5,morton,87,Female,FR,34661.65,Widowed,Self-Employed,9-Apr-18,Senior,1,Mail
180595,5,hodge,69,Female,Spain,44307.38,Widowed,Retired,6/12/2025,Senior,2,Email
180620,1,Blanchard,39,Female,United Kingdom,21479.08,M,Salaried Employee,5/10/2018,Retail,0,Email
180657,2,Murphy,41,Male,DE,44787.94,M,Freelancer,7-Oct-25,Family,1,Email
180674,1,Cobb,30,Male,Spain,60898.48,Married,Salaried Employee,5/20/2020,Retail,0,Email
180685,1,Flowers,42,Female,Spain,42264.75,Married,Unemployed,4/11/2021,Retail,2,Email
180813,2,Rogers,43,Female,France,54518.24,Single,Salaried Employee,5-Aug-22,Family,3,Email
180832,1,villa,43,Male,United Kingdom,23011.89,Divorced,Salaried Employee,6/26/2018,Retail,3,Mobile App Push
180913,2,Rodriguez,36,Male,United States,32972.16,Married,Salaried Employee,1/2/2023,Family,0,Mobile App Push
180951,2,Thompson,44,Female,Germany,37919.23,M,Self-Employed,11/5/2020,Family,4,Phone Call
181247,1,hicks,35,Female,France,56863.88,Divorced,Salaried Employee,7/13/2024,Retail,0,Mobile App Push
181586,1,Bailey,40,Female,DE,22584.92,Married,Freelancer,7-Aug-22,Retail,0,Mobile App Push
181618,2,petersen,47,Male,France,34865.07,Married,Salaried Employee,29-08-2019,Family,4,Mobile App Push
181644,5,Terry,88,Female,United Kingdom,46548.74,S,Retired,2/6/2022,Senior,0,Phone Call
181670,1,Hunt,34,Female,Spain,46355.61,Single,Salaried Employee,28-Oct-16,Retail,1,Email
181678,23,Smith,38,Male,FR,62018.67,M,Salaried Employee,18-Aug-17,Unknown,2,Mail
181721,1,roberts,31,Female,France,23054.08,Single,Salaried Employee,4-Sep-24,Retail,0,Mobile App Push
181724,1,Perez,48,Male,United Kingdom,19342.36,Married,Business Owner,2/24/2023,Retail,1,Email
181874,1,Esparza,53,Male,United States,29403.65,Divorced,Salaried Employee,12/14/2021,Retail,1,SMS
181896,2,F. Scott,44,Female,United States,40597.28,Married,Salaried Employee,15-Dec-23,Family,4,Email
182034,2,R. Nelson,41,F,France,22126.4,M,Salaried Employee,12/30/2016,Family,2,Mobile App Push
182175,2,Hall,43,Female,France,50543.5,Divorced,Salaried Employee,5/4/2022,Family,2,Mail
182216,5,Peters,78,Male,Germany,28878.57,Married,Self-Employed,1/11/2017,Senior,1,Email
182237,1,Brown,39,Female,Spain,64247.22,Single,Unemployed,3/25/2023,Retail,0,Mobile App Push
182289,1,Berg,51,Male,United States,28025.08,Married,Salaried Employee,26-01-2017,Retail,0,Mobile App Push
182300,1,I. Bass,43,Male,United States,32736.61,Divorced,Salaried Employee,5/29/2024,Retail,1,Mobile App Push
182361,2,Mahoney,38,F,United Kingdom,33597.16,Married,Salaried Employee,10/5/2016,Family,1,Email
182467,2,Arroyo,37,Female,Spain,52387.19,Married,Self-Employed,15-Jul-19,Family,2,Email
182582,5,Boyd,71,Male,UK,18822.38,Widowed,Retired,4/2/2024,Senior,0,Mail
182627,1,M. Decker,54,Female,Germany,52589.44,M,Salaried Employee,19-May-25,Retail,3,Mail
182659,5,fuller,69,M,United States,33641.55,Married,retired,9/22/2024,Senior,0,Mail
182690,4,Vasquez,51,Male,France,115090.21,Married,Freelancer,5/18/2018,Premium,3,Phone Call
182760,4,Rodriguez,33,Male,Spain,55268.13,Widowed,Business Owner,14-Aug-19,Premium,0,SMS
182790,5,Y. Hernandez,71,Female,United Kingdom,42198.66,Widowed,Retired,23-Aug-22,Senior,0,Email
182804,1,Baker,44,Male,DE,20654.31,Married,Freelancer,1/22/2021,Retail,1,Email
182857,2,Wright,38,M,United Kingdom,57621.71,Divorced,Unemployed,9-Dec-19,Family,1,Email
182860,3,Jordan,24,Male,United Kingdom,9758.94,M,Student,3/17/2020,Student,0,SMS
182868,3,garcia,19,Male,United States,16278.56,Single,student,7/5/2021,Student,0,Phone Call
182911,1,Davis,38,Male,Germany,52698.87,S,Salaried Employee,8-Jun-19,Retail,2,SMS
182954,1,Miller,42,Female,France,88268.69,Married,Self-Employed,5/18/2024,Retail,2,Email
183057,4,Knight,38,Female,DE,121684.02,S,Business Owner,8/13/2025,Premium,1,Phone Call
183074,3,Garrett,22,Female,Spain,31140.09,Single,Student,9/20/2022,Student,0,Phone Call
183262,1,Wiggins,61,Male,Germany,68415.59,Married,Salaried Employee,4/3/2022,Retail,0,Email
183336,1,Garcia,45,Female,Spain,29905.21,Married,Salaried Employee,4/10/2022,Retail,0,Email
183667,5,Welch,74,Male,Spain,42978.05,Divorced,Retired,21-04-2017,Senior,0,Phone Call
183840,1,White,46,Female,United Kingdom,40651.51,Married,Salaried Employee,2/1/2022,Retail,1,Mail
183927,1,Hernandez,38,Male,United States,34469.93,Married,Salaried Employee,6/24/2026,Retail,2,Phone Call
183952,3,Cortez,23,Female,France,20483.12,Married,Student,24-03-2021,Student,0,Email
183953,4,mccoy,42,Female,Spain,57395.44,Married,Self-Employed,7/12/2022,Premium,0,SMS
183958,1,Anderson,48,F,France,34477.11,Single,Salaried Employee,13-05-2023,Retail,0,SMS
184002,1,Davenport,30,Male,France,27788.46,Single,Salaried Employee,30-Apr-19,Retail,1,SMS
184064,1,Thompson,42,Male,Germany,29174.96,Married,salaried employee,22-May-23,Retail,0,SMS
184120,3,Payne,25,Male,Germany,17016.71,Single,Student,9/4/2021,Student,0,SMS
184148,2,Walker,44,Male,Spain,26259.21,Married,Self-Employed,25-Mar-21,Family,1,Email
184216,5,Flores,78,F,France,19168.24,Married,Retired,5/23/2018,Senior,0,Email
184349,1,A. Williams,48,Male,United States,49383.73,Single,Salaried Employee,10/26/2024,Retail,0,Phone Call
184365,4,B. Vaughn,51,Male,United States,235358.3,Married,Business Owner,5/20/2017,Premium,0,Mobile App Push
184491,1,F. Hammond,57,Male,United States,46241.78,Single,Salaried Employee,11/7/2021,Retail,1,SMS
184532,3,G. Jones,23,Female,United States,13858.82,Single,Freelancer,11/9/2022,Student,0,Email
184643,2,Miller,49,Male,United Kingdom,42188.88,Married,Salaried Employee,4/19/2021,Family,2,Email
184714,1,M. Duncan,60,Female,United States,22526.31,Married,Salaried Employee,25-05-2021,Retail,2,Email
184736,2,Juarez,41,Female,Germany,46101.93,Married,Freelancer,7/16/2022,Family,3,Mobile App Push
184891,5,Orozco,73,Male,Spain,22796.36,Widowed,Retired,4/6/2024,Senior,0,Mobile App Push
185131,3,F. Goodwin,22,Female,France,10287.01,Single,Student,3-Aug-20,Student,0,Email
185168,1,Taylor,43,Female,Germany,27597,Single,Salaried Employee,13-12-2023,Retail,1,Phone Call
185461,4,Ramos,51,M,US,81704.87,Married,self-employed,4/22/2024,Premium,0,Mobile App Push
185544,1,Schneider,32,Female,United Kingdom,25270.6,Married,Self-Employed,5/13/2017,Retail,0,Email
185569,1,campbell,36,Male,Spain,44340,Divorced,Business Owner,4/19/2018,Retail,2,Email
185847,1,Solomon,42,M,Germany,37408.51,Divorced,unemployed,10/9/2022,Retail,2,Email
185884,1,Bates,35,M,France,45632.54,Single,Self-Employed,5/11/2019,Retail,3,Mobile App Push
185916,1,X. Curry,35,Female,Germany,36965.07,Divorced,Salaried Employee,3/2/2025,Retail,0,Email
185955,1,henderson,46,M,Germany,27274.98,Married,Salaried Employee,8-Feb-26,Retail,0,Phone Call
185965,5,J. Williams,83,M,Germany,22206.7,S,self-employed,8-May-24,Senior,0,Email
186023,2,Todd,46,M,FR,47092.53,Married,Salaried Employee,15-Jun-24,Family,2,Mobile App Push
186345,2,B. Johnson,28,M,France,32875.93,M,Self-Employed,15-Oct-20,Family,3,SMS
186424,1,Acosta,39,F,Germany,35384.44,Divorced,Salaried Employee,11/11/2021,Retail,0,Email
186431,2,Gonzalez,35,Female,Germany,19699.44,M,Freelancer,4/11/2024,Family,3,SMS
186518,5,Hayes,79,Male,France,52503.74,Divorced,salaried employee,21-Mar-17,Senior,1,Phone Call
186554,2,Mclaughlin,45,Male,United Kingdom,32375.65,Married,Freelancer,4/6/2018,Family,4,Mobile App Push
186624,3,Crawford,22,Female,FR,10558.35,Single,Student,24-Sep-20,Student,0,Mobile App Push
186686,1,Rodriguez,39,Female,United States,41705.05,Married,Unemployed,3-Nov-17,Retail,2,Email
186702,1,Brown,52,Male,Germany,42026.86,M,salaried employee,7/25/2024,Retail,0,Email
187127,2,Norman,28,M,Germany,44337.22,Married,Unemployed,9/28/2020,Family,1,Email
187295,3,osborne,18,Male,United States,22538.5,Single,Unemployed,8/29/2017,Student,0,Mobile App Push
187657,2,Burke,38,Male,Spain,26883.88,Married,Salaried Employee,11/27/2016,Family,3,SMS
187889,1,Hudson,36,F,United Kingdom,54948.52,Single,Unemployed,16-Jul-18,Retail,1,Email
187949,4,Davis,50,Male,Spain,85090.21,Married,Business Owner,11/1/2025,Premium,0,Phone Call
188025,5,Evans,80,Female,Germany,8662.93,S,Salaried Employee,27-Dec-23,Senior,0,Mobile App Push
188121,2,Shelton,49,Male,France,51690.82,Married,Salaried Employee,26-03-2022,Family,2,Mobile App Push
188341,3,Reese,23,Male,DE,14327.1,S,student,7/6/2018,Student,0,Mobile App Push
188406,2,Campbell,38,Male,UK,52972.74,Married,salaried employee,26-03-2019,Family,1,Mobile App Push
188425,3,Fowler,22,Male,France,24608.28,Single,freelancer,30-10-2021,Student,0,Email
188501,3,rodriguez,18,Male,France,20286.63,S,Student,17-Aug-21,Student,0,Email
188776,2,Matthews,43,Female,France,35173.64,Married,Salaried Employee,2/13/2020,Family,3,Email
188813,1,Ibarra,35,Male,Germany,75522.61,Single,unemployed,6/22/2019,Retail,3,Email
188834,1,Wilson,40,Male,Germany,46505.03,Single,Salaried Employee,5/10/2019,Retail,0,Email
188868,4,strickland,66,Female,United States,191430.41,Married,Business Owner,7-Mar-23,Premium,0,Email
188914,1,F. Nelson,48,Male,DE,23467.89,S,salaried employee,3/23/2024,Retail,2,SMS
188984,1,Sloan,53,Male,Germany,16759.7,Single,Self-Employed,22-Aug-16,Retail,0,Mobile App Push
189026,5,Moss,74,F,United Kingdom,43026.07,Married,Retired,3/11/2023,Senior,1,SMS
189083,1,Diaz,62,Female,United States,58734.74,Divorced,salaried employee,2/17/2023,Retail,0,Email
189110,1,House,35,Female,Germany,26620.97,Married,Self-Employed,7-Feb-23,Retail,1,SMS
189211,1,mcdonald,29,Male,Germany,31506.86,Single,Unemployed,9/11/2016,Retail,3,SMS
189261,1,Burgess,59,Male,FR,95063.63,Divorced,Freelancer,18-Apr-22,Retail,0,SMS
189318,2,Brock,47,Male,ES,42972.12,Married,Salaried Employee,10/18/2022,Family,2,Mobile App Push
189450,1,I. Watkins,48,Female,United Kingdom,31115.49,S,Self-Employed,4/11/2021,Retail,0,Mobile App Push
189511,1,Campbell,39,Female,Spain,47452.81,Single,Business Owner,12/30/2021,Retail,1,Email
189771,3,Russo,24,Male,Germany,15712.95,Single,student,16-Aug-22,Student,0,Mail
189772,1,mccoy,42,Female,United Kingdom,9587.34,Single,Freelancer,3-Oct-21,Retail,0,Mail
189814,2,Hill,49,Male,France,31389,M,Salaried Employee,11/11/2022,Family,1,Mobile App Push
189856,5,Short,80,Male,United Kingdom,33531.64,Widowed,Retired,3/8/2019,Senior,1,Phone Call
189870,1,Bush,34,Male,UK,39225.68,Married,Freelancer,30-Jun-17,Retail,1,SMS
189913,1,Richardson,24,Male,Germany,30510.02,S,Freelancer,11/17/2018,Retail,1,Mobile App Push
189982,5,Kelly,64,Male,France,37507.19,Widowed,Retired,29-May-26,Senior,1,Phone Call
190025,5,Montoya,81,Male,ES,44884.59,Married,Business Owner,8/3/2026,Senior,0,Mail
190302,2,Lindsey,32,M,United States,72713.91,Divorced,salaried employee,5/20/2021,Family,1,Phone Call
190400,5,Wilson,73,Female,Germany,14650.98,Married,Retired,3/28/2025,Senior,2,Mail
190403,1,Chaney,43,Female,United Kingdom,44136.67,Married,Salaried Employee,21-Jul-21,Retail,1,Mobile App Push
190581,2,Chen,38,Male,France,38671.28,Married,freelancer,5/2/2020,Family,2,Mobile App Push
190582,5,Richardson,70,Female,US,43729.2,Married,Retired,11/15/2019,Senior,0,Phone Call
190674,5,Hernandez,77,Female,France,21920.71,Widowed,Retired,18-05-2020,Senior,0,Mail
190707,2,anderson,45,M,United States,49359.06,Married,Freelancer,8-Oct-23,Family,1,SMS
190872,4,Johnson,52,Male,United Kingdom,125937.27,Single,self-employed,8/8/2017,Premium,0,Phone Call
190898,1,adkins,48,Male,United Kingdom,51554.23,Single,Salaried Employee,12-Jan-24,Retail,0,Email
190951,5,Thomas,79,Male,United States,17103.69,Married,Retired,10/27/2020,Senior,0,Phone Call
191014,4,Stark,38,M,France,147451.19,Married,Self-Employed,12/18/2025,Premium,0,Email
191061,5,Cohen,63,Female,United States,31475.37,Single,Retired,6-Aug-18,Senior,0,Phone Call
191161,1,Davis,51,Female,United States,35036.11,Single,Self-Employed,7/9/2017,Retail,0,SMS
191208,1,Franco,42,Male,France,38850.53,Married,Salaried Employee,6/5/2017,Retail,0,Phone Call
191254,1,Martin,38,Male,United States,32840.75,Married,Salaried Employee,1/28/2024,Retail,0,Phone Call
191305,1,L. Parker,33,Female,United Kingdom,27299.06,Divorced,self-employed,15-Nov-17,Retail,1,Mobile App Push
191537,1,Davis,36,Female,France,27468.72,Married,Salaried Employee,17-Jul-25,Retail,3,Email
191549,1,Long,56,Female,France,61441.73,Married,Salaried Employee,10/29/2021,Retail,1,Mobile App Push
191772,4,Watkins,47,Female,France,252408.67,Married,Freelancer,19-Nov-18,Premium,0,Mobile App Push
191884,5,Hunt,69,Male,France,17806.34,Single,Retired,11/25/2022,Senior,0,Mail
191928,1,Dyer,34,Male,Spain,21089.99,Single,Salaried Employee,26-07-2024,Retail,1,Email
191962,2,Rogers,37,M,United Kingdom,30679.87,Divorced,Self-Employed,2/7/2026,Family,1,SMS
191982,1,K. Haley,34,Female,France,27538.73,Single,Salaried Employee,4/9/2023,Retail,1,Email
192055,1,L. Cole,30,Female,Germany,33735.04,S,Self-Employed,2/11/2022,Retail,0,Mobile App Push
192059,1,L. Griffin,41,Female,United States,21570.75,S,Salaried Employee,8/12/2024,Retail,0,Mobile App Push
192295,4,king,54,Female,France,115918.57,Married,Self-Employed,1/2/2025,Premium,0,Mobile App Push
192296,3,Graham,18,Female,United States,22455.54,Married,Student,2/28/2022,Student,0,Mobile App Push
192318,2,parker,50,Female,United Kingdom,35489.04,Married,Salaried Employee,1/7/2020,Family,1,Mobile App Push
192337,1,dominguez,35,Female,United States,66719.73,Divorced,Salaried Employee,9/7/2016,Retail,2,Mobile App Push
192410,4,Mclaughlin,55,M,United Kingdom,154511.54,Married,Freelancer,10/9/2021,Premium,1,Mail
192422,3,edwards,23,Male,United Kingdom,14007.24,Single,Student,25-Oct-20,Student,0,Email
192742,1,Miller,47,Female,Spain,29692.82,Married,Salaried Employee,13-Oct-24,Retail,1,Phone Call
193035,5,Nguyen,75,F,United States,38714.95,Widowed,Retired,1/9/2018,Senior,0,Phone Call
193326,1,Davis,41,Male,Spain,41597.82,Married,self-employed,9/27/2024,Retail,0,Mobile App Push
193471,1,Wilcox,31,Male,Germany,51579.97,Single,salaried employee,1/28/2026,Retail,0,SMS
193624,2,Stewart,33,Male,Spain,37308.78,Married,Salaried Employee,28-Jan-25,Family,2,Email
193637,1,F. Greene,42,Female,Germany,25124.27,Married,Salaried Employee,2-Aug-26,Retail,0,Mobile App Push
193670,2,Floyd,33,Male,Germany,16068.01,S,Salaried Employee,10/23/2023,Family,2,SMS
193806,3,Morgan,22,Female,United States,21164.85,Single,Student,8/23/2019,Student,0,Mobile App Push
193826,2,Moore,37,Male,Germany,56894.45,M,Unemployed,10/12/2023,Family,2,Mail
193904,1,Cooper,36,Male,Germany,53951.56,Single,Salaried Employee,25-05-2024,Retail,0,Phone Call
193946,1,Kirby,58,F,Germany,57097.46,M,Business Owner,13-07-2017,Retail,0,Mobile App Push
193972,2,Herrera,44,Female,United Kingdom,29514.95,Married,Salaried Employee,9/13/2017,Family,4,Mobile App Push
194423,1,carr,35,Female,Spain,29259.06,Married,Salaried Employee,12/22/2022,Retail,0,Mail
194458,3,Ward,23,Female,Germany,15190.67,Married,freelancer,4-Aug-24,Student,0,Mobile App Push
194511,2,Bush,44,M,United States,36564.22,Married,Salaried Employee,10/10/2025,Family,1,SMS
194545,5,Hayes,74,Male,UK,29019.6,Married,Retired,9/23/2017,Senior,0,Mobile App Push
194560,1,Anthony,46,Female,Germany,38355.25,Married,Salaried Employee,12-Sep-22,Retail,0,Mobile App Push
194578,3,Randolph,20,M,Germany,12600.16,Single,Student,4/1/2022,Student,0,Mobile App Push
194641,2,Ferguson,38,Female,Germany,58186.4,M,Business Owner,9/15/2024,Family,3,Phone Call
194682,3,Martin,22,Male,United States,14519.67,Married,Student,4/22/2017,Student,0,SMS
194689,1,Green,28,Male,United Kingdom,25140.34,Single,Freelancer,27-Jul-26,Retail,0,Email
194769,1,hardin,57,Male,France,18623.68,Married,Business Owner,8/7/2016,Retail,1,Email
194782,3,I. Tanner,22,Female,Germany,14378.65,Married,Student,26-10-2025,Student,0,SMS
194813,4,Bradley,49,Female,Spain,265436.99,Single,Salaried Employee,10/13/2024,Premium,0,Mobile App Push
194834,4,Ross,41,Female,France,169632.93,Married,Business Owner,24-Mar-17,Premium,2,Mobile App Push
194930,4,Poole,42,Male,France,86746.02,Married,Business Owner,6/6/2018,Premium,2,Mail
194952,1,hart,53,Male,United Kingdom,33889.11,Married,Salaried Employee,1/23/2026,Retail,0,Mail
195071,1,Clark,42,Male,France,22376.78,Married,Freelancer,28-Sep-23,Retail,2,Mobile App Push
195136,2,Johnson,45,Female,United Kingdom,38010.65,Married,Freelancer,28-Aug-23,Family,2,Email
195310,3,Zimmerman,22,Female,Spain,11328.25,S,Student,29-03-2019,Student,0,SMS
195325,3,F. Garcia,24,Male,Germany,8000,Single,student,2/2/2019,Student,0,SMS
195359,1,W. Gallagher,38,M,France,40291.47,Single,Salaried Employee,7/17/2026,Retail,1,Mobile App Push
195513,5,Farrell,74,F,Germany,16798.05,Widowed,Business Owner,11/27/2016,Senior,0,Email
195563,1,Davis,46,Male,DE,38410.34,Divorced,Salaried Employee,27-May-21,Retail,1,Email
195620,1,Haynes,49,Male,France,28510.15,M,Self-Employed,2/27/2019,Retail,1,Email
195629,1,Martinez,39,Male,France,22638.06,Married,unemployed,14-11-2022,Retail,0,Email
195643,2,Thomas,28,M,ES,58959.71,Married,Self-Employed,10-Mar-23,Family,3,Mail
195656,4,Moon,44,Female,United Kingdom,97185.89,Divorced,Salaried Employee,10/21/2019,Premium,0,Mail
195674,1,Robinson,44,Male,Germany,30252.08,Divorced,Salaried Employee,12/9/2021,Retail,2,Mobile App Push
195763,1,Bell,60,Male,Spain,36481.04,M,Freelancer,22-Jun-22,Retail,0,Mail
195841,1,Maldonado,57,Male,Germany,33400.47,Widowed,Freelancer,30-Nov-21,Retail,0,Mail
195966,1,Floyd,29,Female,United Kingdom,29685.91,Divorced,Unemployed,10/28/2016,Retail,0,SMS
196126,3,Kim,22,F,Spain,14270.82,Single,Student,3-Mar-20,Student,0,Email
196168,1,farrell,53,Male,United States,25022.35,Married,Salaried Employee,4-Mar-24,Retail,0,Mobile App Push
196214,2,Mendez,46,Male,Germany,43896.09,Married,Unemployed,8/29/2024,Family,2,Email
