customer_id,segment_id,surname,age,gender,geography,estimated_salary,marital_status,occupation,join_date,segment,num_dependents,preferred_contact_method
252436,2,Mejia,41,Male,France,21505.91,Married,Salaried Employee,4/17/2026,Family,1,Email
252591,5,Yang,74,Male,Spain,44238.96,Single,Salaried Employee,6/21/2024,Senior,0,Mail
252640,2,Gamble,28,Male,United Kingdom,39240.69,Single,Salaried Employee,5/7/2020,Family,1,Email
252901,2,Carpenter,42,Male,Germany,51923.54,Married,Freelancer,11/26/2025,Family,2,SMS
252928,1,Gonzalez,44,Male,Germany,36213.59,Single,Salaried Employee,12/13/2024,Retail,1,Phone Call
253011,2,Buchanan,40,Male,France,27188.04,Married,Salaried Employee,10/13/2016,Family,1,Mobile App Push
253023,3,Jones,23,Male,Germany,8000.00,Single,Student,7/19/2026,Student,0,Mobile App Push
253143,2,Mason,51,Male,United Kingdom,27146.42,Single,Self-Employed,6/16/2018,Family,3,Phone Call
253184,3,Gardner,23,Female,Germany,17206.37,Single,Student,7/5/2025,Student,0,Email
253300,1,Wade,48,Female,Germany,54300.71,Single,Salaried Employee,9/20/2017,Retail,3,Email
253347,5,White,77,Female,United States,19861.23,Married,Retired,8/14/2021,Senior,1,Email
253541,1,Jones,44,Female,United Kingdom,92966.06,Married,Self-Employed,4/22/2025,Retail,0,Email
253557,1,Alvarado,47,Female,France,17754.28,Single,Salaried Employee,9/5/2023,Retail,0,Phone Call
253591,1,Roberts,30,Male,Germany,70514.42,Divorced,Salaried Employee,2/18/2022,Retail,0,SMS
253852,1,Johnson,25,Female,United Kingdom,46074.56,Divorced,Salaried Employee,11/27/2024,Retail,0,Phone Call
253999,1,Gilbert,37,Female,Germany,24177.34,Married,Unemployed,1/8/2021,Retail,1,Mobile App Push
254506,3,Thomas,18,Male,France,15183.38,Single,Student,6/1/2021,Student,0,Email
254511,1,Rose,28,Female,France,39402.22,Divorced,Self-Employed,11/13/2023,Retail,1,Mobile App Push
254610,1,Long,40,Female,France,52383.20,Married,Freelancer,7/25/2021,Retail,0,SMS
254721,1,Cruz,49,Female,France,19324.10,Married,Salaried Employee,5/11/2023,Retail,1,Mobile App Push
254739,1,Williams,31,Male,Spain,28448.05,Single,Freelancer,12/2/2019,Retail,0,Email
254850,5,Shaw,82,Male,Spain,22283.87,Married,Retired,12/2/2021,Senior,1,SMS
254864,1,Wright,50,Female,Germany,17049.84,Divorced,Self-Employed,8/15/2018,Retail,2,Mobile App Push
254887,1,Moss,41,Female,Germany,34474.58,Married,Business Owner,7/17/2021,Retail,0,Email
254954,2,Mckenzie,49,Female,United Kingdom,33182.15,Married,Business Owner,1/6/2017,Family,2,Mobile App Push
255061,1,Norton,44,Female,France,100134.49,Single,Business Owner,2/23/2024,Retail,1,Email
255141,5,Douglas,78,Male,France,60752.40,Widowed,Retired,7/6/2018,Senior,2,Phone Call
255202,3,Castillo,21,Male,France,8827.78,Single,Student,1/31/2017,Student,0,SMS
255287,4,Tyler,57,Male,France,126644.21,Married,Salaried Employee,9/28/2016,Premium,2,Email
255398,1,Benson,26,Female,France,19567.36,Married,Freelancer,6/21/2018,Retail,0,Mobile App Push
255457,1,Diaz,48,Female,Spain,33824.34,Divorced,Salaried Employee,6/29/2022,Retail,1,Email
255528,1,Chase,38,Male,United Kingdom,27124.04,Married,Salaried Employee,5/19/2026,Retail,2,SMS
255539,3,Boone,21,Female,United Kingdom,16349.97,Single,Student,6/15/2019,Student,0,SMS
255813,2,Garcia,44,Male,United States,24098.14,Single,Business Owner,11/13/2023,Family,2,Email
255851,1,Wall,35,Female,France,64175.40,Married,Salaried Employee,1/5/2021,Retail,0,Phone Call
255852,1,Rivera,53,Female,Germany,20883.11,Single,Self-Employed,7/1/2019,Retail,1,Phone Call
255875,5,Holt,77,Male,Spain,46029.98,Married,Retired,5/10/2025,Senior,0,Phone Call
256085,1,Smith,31,Female,France,60048.07,Single,Freelancer,5/31/2017,Retail,1,Email
256130,5,Ramirez,80,Female,France,27658.84,Married,Retired,11/3/2018,Senior,0,Mail
256175,1,Williams,42,Male,France,21533.44,Single,Freelancer,4/16/2024,Retail,1,Mobile App Push
256189,1,Torres,47,Female,France,18656.26,Single,Unemployed,12/11/2016,Retail,1,Mobile App Push
256206,1,Kaiser,35,Female,United States,37925.55,Single,Salaried Employee,10/4/2024,Retail,0,Email
256226,4,Mccarthy,32,Male,Germany,91138.89,Married,Self-Employed,9/24/2024,Premium,0,SMS
256294,2,Robinson,54,Male,Germany,41453.71,Married,Freelancer,8/31/2018,Family,1,Email
256389,1,Galloway,40,Male,United States,36061.01,Single,Self-Employed,7/3/2018,Retail,1,Mobile App Push
256445,1,Weber,50,Female,United States,69706.60,Single,Freelancer,1/22/2019,Retail,0,Email
256464,5,Page,77,Female,United States,53966.55,Divorced,Retired,2/8/2023,Senior,0,Phone Call
256465,1,Quinn,47,Male,France,34816.17,Single,Salaried Employee,1/5/2022,Retail,0,Mobile App Push
256466,3,Fisher,25,Male,France,24838.57,Single,Student,2/17/2024,Student,0,Mail
256557,2,Brown,31,Male,United States,59622.67,Married,Self-Employed,4/1/2020,Family,2,Email
256574,5,Hunter,76,Female,United States,33004.77,Widowed,Retired,11/11/2020,Senior,0,Phone Call
256782,1,Weaver,39,Female,Spain,33191.52,Divorced,Self-Employed,12/24/2017,Retail,1,SMS
256812,1,Hogan,30,Female,Spain,45648.19,Married,Self-Employed,5/29/2022,Retail,1,Email
256826,2,Foster,41,Female,Spain,55778.28,Married,Salaried Employee,5/16/2023,Family,0,SMS
256846,1,Richards,62,Male,France,31241.28,Divorced,Salaried Employee,2/23/2023,Retail,1,SMS
256911,5,Collins,75,Female,Germany,25072.78,Married,Retired,5/13/2026,Senior,0,Phone Call
257131,1,Green,36,Male,Germany,34342.62,Single,Salaried Employee,5/26/2022,Retail,2,Email
257212,1,Scott,43,Female,France,53076.76,Divorced,Salaried Employee,2/5/2026,Retail,0,SMS
257375,4,Carlson,39,Male,United States,96190.44,Divorced,Self-Employed,3/9/2021,Premium,0,Mobile App Push
257380,3,Allen,20,Male,Germany,10861.60,Single,Student,5/29/2025,Student,0,Mobile App Push
257538,2,Holden,48,Male,United States,33110.38,Married,Business Owner,11/14/2020,Family,1,Email
257677,5,Martinez,81,Male,United Kingdom,46829.16,Married,Retired,11/16/2024,Senior,0,Phone Call
257808,1,Porter,62,Male,Germany,40317.49,Divorced,Salaried Employee,12/18/2023,Retail,0,Mobile App Push
257880,5,Reyes,78,Male,France,15740.62,Married,Retired,11/12/2019,Senior,1,Phone Call
258003,3,Strickland,23,Male,France,14098.01,Single,Student,4/5/2017,Student,0,Email
258067,1,Huerta,33,Male,United Kingdom,27857.34,Married,Business Owner,6/2/2022,Retail,0,SMS
258102,1,Thomas,25,Male,Germany,37942.72,Single,Salaried Employee,1/11/2017,Retail,2,Phone Call
258157,5,Day,76,Female,France,26507.04,Married,Retired,4/27/2026,Senior,2,SMS
258189,1,Alvarado,47,Female,France,38871.01,Married,Unemployed,11/17/2016,Retail,1,Mobile App Push
258290,2,Haley,41,Female,United States,39906.94,Single,Salaried Employee,1/19/2018,Family,1,Phone Call
258366,1,Banks,43,Female,France,71638.18,Divorced,Self-Employed,6/20/2024,Retail,2,Email
258471,1,Harris,49,Male,Spain,22961.25,Single,Self-Employed,4/5/2018,Retail,2,Mail
258477,4,Arellano,57,Female,Germany,134648.28,Married,Business Owner,9/4/2021,Premium,0,Mail
258727,4,Jones,48,Male,Germany,90239.98,Married,Salaried Employee,3/23/2023,Premium,1,Email
258787,1,Alvarez,51,Female,Spain,29138.18,Married,Salaried Employee,11/16/2022,Retail,1,Email
258971,1,Barber,36,Male,Spain,29499.38,Married,Salaried Employee,6/4/2017,Retail,0,Phone Call
259077,1,Frey,35,Female,France,38048.44,Married,Salaried Employee,9/15/2023,Retail,3,Mobile App Push
259097,1,King,46,Female,Spain,33765.13,Married,Salaried Employee,5/12/2017,Retail,1,Phone Call
259338,1,Caldwell,42,Female,United Kingdom,35888.64,Married,Unemployed,8/7/2024,Retail,2,Mobile App Push
259493,1,Smith,59,Female,France,37696.44,Married,Self-Employed,12/28/2017,Retail,2,Email
259540,1,Thomas,29,Female,France,28150.69,Married,Self-Employed,9/14/2020,Retail,0,SMS
259784,1,Harris,44,Male,Germany,44322.37,Single,Salaried Employee,5/21/2021,Retail,2,Mail
259797,5,Miller,67,Female,France,39422.89,Married,Retired,3/17/2026,Senior,0,Phone Call
259814,4,Jackson,54,Male,United States,94773.69,Single,Freelancer,8/2/2017,Premium,2,SMS
260053,4,Caldwell,61,Male,United Kingdom,87753.29,Single,Business Owner,9/6/2016,Premium,0,Email
260097,1,Harrison,39,Female,United Kingdom,58575.64,Single,Salaried Employee,2/24/2018,Retail,1,SMS
260169,5,Baker,76,Male,Germany,27821.08,Widowed,Retired,4/12/2020,Senior,2,Email
260227,5,Burch,61,Male,France,23793.15,Married,Business Owner,5/31/2018,Senior,0,Phone Call
260263,3,Johnson,22,Female,France,18208.87,Single,Student,8/2/2018,Student,0,SMS
260265,1,Cherry,50,Male,France,34685.15,Married,Self-Employed,3/29/2025,Retail,1,Mobile App Push
260295,1,Melton,31,Male,Germany,19056.33,Single,Salaried Employee,7/25/2025,Retail,2,Mobile App Push
260422,2,Jones,48,Male,Spain,26630.78,Married,Salaried Employee,12/10/2025,Family,2,Email
260448,1,Owens,39,Male,United States,33260.48,Single,Salaried Employee,2/16/2019,Retail,0,Mobile App Push
260565,5,Lopez,74,Male,Spain,27149.12,Widowed,Retired,6/10/2025,Senior,0,Phone Call
260626,2,Wilkerson,45,Male,France,28334.02,Divorced,Salaried Employee,1/16/2026,Family,0,SMS
260639,1,Wright,28,Female,United States,41598.31,Divorced,Self-Employed,8/16/2016,Retail,1,Mobile App Push
260891,2,Graham,46,Male,Germany,42070.59,Married,Salaried Employee,6/9/2024,Family,2,Phone Call
261050,3,Dennis,20,Female,France,12152.65,Single,Student,7/11/2026,Student,0,Mobile App Push
261169,1,Flores,46,Male,Germany,37565.75,Divorced,Self-Employed,3/18/2026,Retail,1,Email
261223,1,Moon,48,Female,Germany,20913.02,Married,Self-Employed,9/20/2019,Retail,1,Mobile App Push
261395,2,Francis,40,Male,France,49574.33,Married,Salaried Employee,5/9/2018,Family,1,SMS
261450,1,Benton,32,Female,Germany,38189.81,Single,Self-Employed,3/26/2018,Retail,1,SMS
261562,2,Short,32,Male,Germany,49159.01,Single,Business Owner,12/30/2025,Family,1,Mail
261618,1,Anderson,54,Male,Germany,47308.50,Single,Salaried Employee,3/7/2026,Retail,0,Mail
261630,1,Moss,24,Male,Germany,42416.21,Married,Salaried Employee,8/24/2021,Retail,0,Email
261638,2,Thompson,37,Male,Germany,49651.47,Married,Business Owner,3/15/2023,Family,3,Email
261684,1,Donovan,49,Female,Germany,31995.06,Married,Self-Employed,4/8/2022,Retail,0,SMS
261712,5,Edwards,73,Female,United Kingdom,35715.43,Widowed,Retired,7/6/2024,Senior,1,Mail
261745,3,Hardy,22,Male,Spain,17985.76,Single,Student,7/25/2017,Student,0,Mail
261760,1,Valentine,55,Female,France,27772.42,Divorced,Salaried Employee,12/28/2023,Retail,0,Mobile App Push
261771,1,Harding,38,Male,France,52270.99,Married,Salaried Employee,11/16/2017,Retail,1,Mail
261859,2,Jenkins,50,Female,Germany,32057.97,Married,Business Owner,7/19/2019,Family,2,SMS
262029,5,Stanley,61,Female,United Kingdom,30142.48,Single,Salaried Employee,7/17/2026,Senior,0,Phone Call
262060,1,Farrell,39,Male,France,41094.05,Married,Salaried Employee,8/12/2023,Retail,0,Email
262230,1,Martin,30,Female,France,29677.96,Married,Salaried Employee,3/18/2020,Retail,1,Email
262246,2,Gardner,55,Female,Germany,58996.40,Married,Salaried Employee,7/27/2024,Family,4,Mobile App Push
262297,2,Robinson,49,Male,France,23732.86,Married,Salaried Employee,1/14/2025,Family,2,Email
262316,1,Steele,35,Female,France,16644.50,Married,Freelancer,11/22/2019,Retail,1,Email
262325,2,Haney,29,Female,United States,50743.18,Single,Self-Employed,2/2/2018,Family,3,Email
262471,2,Morris,38,Male,France,27495.27,Married,Salaried Employee,9/22/2022,Family,2,Email
262520,2,Cruz,34,Male,Germany,38758.31,Married,Freelancer,12/1/2021,Family,1,Phone Call
262555,5,Bradford,81,Female,Spain,19776.49,Married,Retired,4/2/2019,Senior,0,Phone Call
262656,4,Foster,59,Male,Germany,104620.12,Married,Salaried Employee,7/1/2023,Premium,2,Mobile App Push
262816,2,Warner,37,Female,France,30814.83,Married,Business Owner,4/26/2021,Family,2,Mobile App Push
262924,3,Miller,25,Male,Spain,16167.92,Single,Student,12/14/2022,Student,0,SMS
262934,3,Douglas,19,Female,Germany,14984.79,Single,Student,2/21/2019,Student,0,Email
262959,1,Gross,48,Male,France,35651.85,Married,Salaried Employee,8/10/2017,Retail,1,Email
262998,1,Olson,44,Female,Germany,23247.46,Widowed,Salaried Employee,11/3/2024,Retail,0,Mail
263032,1,Williams,29,Female,Spain,30438.29,Married,Salaried Employee,7/3/2017,Retail,0,SMS
263137,1,Bennett,45,Female,United Kingdom,24195.96,Married,Self-Employed,10/5/2021,Retail,1,Phone Call
263281,1,Wood,39,Male,United States,33736.44,Single,Business Owner,8/14/2017,Retail,2,Email
263568,3,Chavez,24,Female,France,14071.93,Single,Unemployed,11/6/2016,Student,0,Mail
263573,1,Bates,29,Female,United States,54951.57,Single,Freelancer,3/5/2025,Retail,1,SMS
263690,4,Johnson,54,Male,Germany,113774.58,Single,Business Owner,3/19/2025,Premium,2,Mail
263917,2,West,48,Male,United Kingdom,46838.45,Married,Self-Employed,9/26/2024,Family,1,Email
264136,1,Chapman,47,Male,Germany,41436.99,Married,Salaried Employee,4/26/2024,Retail,3,Mail
264404,1,Bates,46,Female,France,81921.19,Single,Salaried Employee,11/22/2024,Retail,0,Email
264550,1,Ramirez,51,Male,Germany,38070.65,Married,Self-Employed,3/31/2025,Retail,2,Phone Call
264631,5,Sanders,74,Male,Germany,44542.36,Married,Retired,2/18/2017,Senior,0,Phone Call
264686,1,Jordan,37,Male,France,33158.98,Single,Self-Employed,4/2/2026,Retail,0,SMS
264735,5,White,74,Female,France,28355.58,Widowed,Retired,12/10/2019,Senior,0,SMS
264951,3,Welch,20,Female,Spain,8000.00,Single,Student,8/21/2021,Student,0,Email
265001,2,Wilson,44,Male,France,25666.96,Divorced,Unemployed,6/18/2020,Family,2,Mail
265055,3,Clark,22,Male,France,17834.31,Single,Student,1/8/2017,Student,0,Phone Call
265056,2,Black,45,Female,France,51738.45,Married,Salaried Employee,9/1/2025,Family,2,Email
265080,4,Wilson,56,Female,France,58804.72,Divorced,Salaried Employee,3/17/2021,Premium,2,Mobile App Push
265092,1,Gardner,36,Female,United States,28175.24,Married,Salaried Employee,11/18/2019,Retail,1,SMS
265146,3,Harrison,26,Male,France,14045.33,Single,Student,4/25/2026,Student,0,Mail
265154,2,Simpson,30,Male,France,22879.55,Single,Salaried Employee,9/10/2022,Family,3,Phone Call
265156,2,Horne,52,Female,Spain,47310.03,Married,Salaried Employee,1/5/2024,Family,2,Mail
265271,5,Conley,72,Female,France,31161.19,Married,Retired,7/1/2026,Senior,1,Mail
265358,2,Snyder,35,Female,France,63079.23,Married,Salaried Employee,5/13/2022,Family,2,Email
265409,4,Cruz,52,Female,Germany,36769.01,Married,Salaried Employee,8/2/2018,Premium,3,SMS
265416,1,White,29,Male,France,72596.88,Divorced,Salaried Employee,9/4/2018,Retail,2,Email
265613,2,Dickerson,35,Male,Germany,44128.54,Married,Salaried Employee,5/9/2021,Family,3,Email
265649,1,Blair,40,Male,United States,14265.11,Single,Salaried Employee,10/25/2023,Retail,0,Mail
265657,3,Pierce,25,Male,Spain,18823.08,Single,Student,12/9/2022,Student,0,Mobile App Push
265722,1,Taylor,48,Female,Germany,35968.16,Divorced,Salaried Employee,3/6/2017,Retail,3,Email
265725,2,Hughes,35,Male,Germany,42743.31,Married,Unemployed,8/30/2022,Family,2,Mobile App Push
265759,2,Horton,45,Female,United Kingdom,23945.50,Married,Freelancer,9/29/2020,Family,2,Email
265840,1,Charles,37,Male,Spain,40866.11,Married,Salaried Employee,9/25/2019,Retail,2,SMS
265860,1,Ray,26,Female,France,23273.78,Single,Salaried Employee,2/1/2018,Retail,0,SMS
266071,5,Herrera,73,Female,Germany,46439.16,Married,Retired,6/2/2017,Senior,0,Email
266131,2,Brooks,55,Male,France,42763.80,Married,Salaried Employee,9/27/2019,Family,3,Phone Call
266316,2,Soto,41,Female,United Kingdom,26789.24,Married,Self-Employed,5/26/2018,Family,3,Mobile App Push
266457,1,Jenkins,43,Female,Spain,73343.54,Married,Salaried Employee,4/30/2020,Retail,0,Email
266694,5,Wilson,88,Male,Spain,31296.14,Widowed,Salaried Employee,3/23/2021,Senior,1,Mail
266699,2,Smith,53,Female,Germany,25324.42,Married,Freelancer,1/26/2023,Family,3,SMS
266744,2,Green,48,Male,United States,34545.60,Single,Freelancer,11/24/2019,Family,2,Mail
266889,2,Hines,28,Female,United Kingdom,32373.21,Single,Salaried Employee,4/24/2020,Family,3,Mobile App Push
266931,1,Walker,42,Male,France,30932.25,Single,Salaried Employee,3/1/2023,Retail,0,SMS
266956,2,Gutierrez,29,Female,United Kingdom,26661.61,Married,Self-Employed,6/13/2018,Family,1,Email
267082,1,Cortez,43,Male,France,39159.24,Single,Salaried Employee,12/16/2017,Retail,2,Mobile App Push
267112,1,Miller,45,Male,France,21500.05,Married,Unemployed,10/13/2025,Retail,3,SMS
267138,3,Freeman,20,Female,France,11682.55,Single,Student,8/30/2024,Student,0,Mail
267378,1,Cervantes,41,Male,United States,23833.94,Married,Self-Employed,3/20/2018,Retail,1,Email
267414,2,Wright,52,Female,Germany,83052.00,Married,Freelancer,3/30/2019,Family,0,Mobile App Push
267457,3,Nguyen,24,Male,United States,11507.88,Single,Student,5/13/2023,Student,0,Mobile App Push
267475,1,Guzman,41,Female,Germany,31909.48,Single,Salaried Employee,2/11/2020,Retail,0,Mobile App Push
267520,2,Cabrera,38,Male,Spain,38933.19,Divorced,Salaried Employee,10/22/2025,Family,2,Email
267666,1,Shepherd,62,Female,Spain,30161.23,Single,Salaried Employee,8/22/2024,Retail,1,SMS
267753,2,Doyle,46,Female,United Kingdom,36646.87,Married,Salaried Employee,11/3/2016,Family,4,Mobile App Push
267758,1,Bryant,45,Female,Germany,47010.15,Single,Salaried Employee,4/11/2021,Retail,0,Email
267914,4,Davis,43,Female,Germany,109703.25,Single,Salaried Employee,11/6/2023,Premium,0,Mobile App Push
268099,1,Flores,50,Male,Spain,45904.81,Single,Salaried Employee,1/29/2020,Retail,2,Email
268132,5,Allen,69,Female,Germany,24393.18,Widowed,Retired,3/11/2021,Senior,0,Phone Call
268163,1,Murphy,48,Female,United Kingdom,39691.24,Married,Salaried Employee,2/21/2026,Retail,2,Phone Call
268546,1,Arnold,34,Male,France,38379.20,Married,Unemployed,1/8/2026,Retail,0,Mail
268637,5,Smith,69,Female,France,13250.73,Married,Retired,1/3/2021,Senior,0,Phone Call
268720,2,Kelly,54,Male,Germany,40065.35,Married,Salaried Employee,12/25/2023,Family,3,Email
268746,4,Meyers,51,Male,United States,64958.08,Married,Business Owner,6/23/2023,Premium,3,SMS
268752,1,Hernandez,47,Female,United Kingdom,38444.88,Widowed,Salaried Employee,7/4/2020,Retail,1,Mail
268772,5,Estrada,68,Male,Germany,29826.85,Married,Self-Employed,7/18/2024,Senior,2,Mail
268956,5,Stevenson,71,Male,Germany,22967.42,Married,Retired,1/7/2021,Senior,0,Phone Call
269078,3,Nelson,18,Male,Spain,16000.22,Single,Student,5/20/2026,Student,0,Email
269172,1,Ward,36,Female,Spain,45963.93,Married,Salaried Employee,1/22/2018,Retail,1,Email
269396,2,Soto,38,Male,Germany,34588.47,Married,Salaried Employee,9/26/2020,Family,3,Email
269430,5,Foley,74,Female,Germany,49287.69,Widowed,Retired,2/6/2026,Senior,0,Phone Call
269654,2,Howard,50,Male,France,43070.05,Married,Salaried Employee,9/11/2024,Family,3,Email
269662,2,Espinoza,28,Female,France,39854.30,Widowed,Self-Employed,3/13/2024,Family,2,Phone Call
269833,2,Wallace,41,Female,France,27559.10,Married,Self-Employed,5/30/2018,Family,4,Mobile App Push
269834,1,Berger,28,Female,United Kingdom,19127.83,Married,Salaried Employee,11/11/2020,Retail,0,Email
269868,5,Short,68,Male,Spain,58852.66,Married,Retired,4/30/2025,Senior,0,Phone Call
269930,3,Waters,23,Female,United States,29739.13,Single,Student,9/15/2016,Student,0,SMS
269999,1,Hernandez,52,Male,France,28195.81,Single,Salaried Employee,4/23/2025,Retail,0,Email
270128,2,Lopez,44,Male,France,29647.86,Married,Business Owner,11/29/2021,Family,1,Mobile App Push
270341,1,Allen,41,Female,United States,31310.21,Single,Self-Employed,8/24/2019,Retail,0,Phone Call
270387,1,Sullivan,61,Female,Spain,35319.75,Married,Freelancer,8/10/2022,Retail,0,Email
270395,1,Lewis,42,Male,Germany,38396.74,Single,Freelancer,10/21/2023,Retail,0,Email
270555,1,Nunez,49,Female,Germany,24545.22,Married,Freelancer,11/20/2023,Retail,0,SMS
270557,2,Barton,50,Male,Germany,27127.23,Married,Freelancer,12/2/2022,Family,1,Mail
270820,4,Parker,46,Male,Spain,166338.49,Married,Business Owner,4/19/2026,Premium,1,Mobile App Push
271200,4,Lawson,41,Male,Spain,101829.56,Divorced,Business Owner,11/16/2018,Premium,0,Mobile App Push
271276,2,Johnson,43,Male,Germany,27529.73,Married,Salaried Employee,3/30/2023,Family,2,Mail
271339,1,Henderson,24,Male,France,40899.13,Single,Freelancer,2/22/2021,Retail,3,Mobile App Push
271456,5,Arellano,77,Female,France,37625.86,Widowed,Salaried Employee,8/6/2019,Senior,0,Email
271720,1,Hayden,44,Female,Germany,23092.09,Married,Salaried Employee,12/17/2025,Retail,1,Email
271742,2,Phillips,42,Male,Spain,35032.50,Married,Self-Employed,6/6/2017,Family,2,Mail
271790,1,Thompson,45,Male,Germany,36625.25,Divorced,Business Owner,9/23/2017,Retail,0,Email
271960,1,Gonzalez,39,Female,France,30946.57,Married,Self-Employed,4/16/2022,Retail,2,SMS
272088,5,Bonilla,74,Male,France,46047.11,Widowed,Retired,2/16/2025,Senior,0,Email
272129,1,Jackson,54,Female,Germany,52242.51,Single,Self-Employed,2/15/2026,Retail,0,Mail
272337,5,Martin,70,Male,Spain,32877.85,Married,Retired,10/2/2023,Senior,0,Email
272359,1,Floyd,56,Female,Spain,49619.72,Married,Salaried Employee,8/26/2018,Retail,0,Mobile App Push
272529,4,Conrad,32,Male,United States,141827.62,Single,Business Owner,8/19/2021,Premium,0,SMS
272537,1,Smith,39,Female,Germany,28423.73,Married,Salaried Employee,8/4/2024,Retail,0,Mobile App Push
272634,1,Martinez,45,Female,Germany,25874.43,Married,Salaried Employee,6/25/2019,Retail,0,Mail
272655,1,Hill,38,Male,Germany,48767.00,Divorced,Self-Employed,10/27/2025,Retail,2,Email
272769,4,Harmon,46,Female,France,143660.35,Single,Salaried Employee,5/16/2022,Premium,0,Mail
272892,1,Bishop,30,Male,France,28250.67,Divorced,Freelancer,12/2/2025,Retail,2,Phone Call
273012,5,Merritt,73,Male,Germany,34862.11,Married,Salaried Employee,3/27/2022,Senior,0,SMS
273021,1,Good,45,Male,Germany,61427.88,Divorced,Freelancer,2/17/2017,Retail,1,SMS
273061,3,Hays,19,Female,France,15968.90,Single,Student,5/23/2019,Student,0,Mobile App Push
273148,5,Ashley,81,Male,France,28615.73,Divorced,Retired,2/16/2025,Senior,0,Mobile App Push
273438,4,Simpson,54,Male,France,157937.14,Married,Salaried Employee,1/8/2019,Premium,2,Email
273565,2,Williams,49,Male,United Kingdom,26621.73,Married,Business Owner,1/15/2023,Family,2,Phone Call
273580,1,White,37,Male,France,22182.46,Married,Salaried Employee,4/6/2018,Retail,2,Email
273650,5,Li,63,Male,Germany,19554.02,Married,Retired,4/5/2026,Senior,0,Phone Call
273899,1,Martin,42,Female,United Kingdom,16328.79,Single,Salaried Employee,10/21/2017,Retail,2,Mobile App Push
273982,3,Reyes,18,Male,France,27503.08,Single,Student,12/21/2017,Student,0,Phone Call
274031,1,Hendricks,62,Male,Spain,32064.68,Single,Freelancer,11/15/2023,Retail,1,Mobile App Push
274044,2,Lopez,47,Male,United States,56017.94,Married,Salaried Employee,6/30/2025,Family,2,Mobile App Push
274389,1,Weber,33,Male,United Kingdom,31849.40,Widowed,Business Owner,6/21/2024,Retail,1,Mobile App Push
274418,1,Lynn,34,Male,France,49543.79,Married,Salaried Employee,8/13/2022,Retail,3,Mail
274421,2,Warner,36,Male,France,34960.97,Married,Business Owner,4/28/2020,Family,2,Mail
274446,2,Foster,41,Male,United States,33195.76,Married,Salaried Employee,1/5/2026,Family,2,Phone Call
274573,3,Shepherd,22,Male,Germany,15849.17,Single,Student,2/1/2021,Student,0,Mail
274739,1,Flores,37,Female,France,40396.00,Divorced,Salaried Employee,7/7/2025,Retail,2,Email
274880,1,Montoya,49,Female,Germany,28140.72,Widowed,Business Owner,11/18/2022,Retail,0,Phone Call
274912,1,Turner,39,Male,France,20096.76,Married,Salaried Employee,5/18/2019,Retail,2,Phone Call
274971,1,Hunter,47,Male,United Kingdom,48515.45,Single,Salaried Employee,5/24/2026,Retail,2,Mobile App Push
274987,5,Kim,70,Female,Germany,21233.64,Married,Retired,10/7/2021,Senior,0,Phone Call
275018,1,Morris,42,Male,United Kingdom,65099.40,Married,Salaried Employee,8/23/2020,Retail,0,Email
275073,1,Jenkins,35,Male,France,22019.94,Married,Salaried Employee,10/4/2022,Retail,1,SMS
275133,1,Hunter,32,Male,United States,31044.72,Single,Salaried Employee,5/11/2018,Retail,2,Mobile App Push
275284,2,Day,37,Male,Germany,37827.92,Married,Freelancer,3/24/2022,Family,4,Email
275329,1,Hayes,37,Male,Spain,32489.03,Married,Salaried Employee,11/8/2019,Retail,2,Mobile App Push
275377,1,Jones,33,Male,United Kingdom,65126.79,Married,Salaried Employee,8/18/2022,Retail,2,Mail
275409,1,Smith,40,Female,France,26864.81,Divorced,Salaried Employee,11/17/2022,Retail,0,SMS
275445,2,Brown,44,Male,Spain,30593.22,Married,Salaried Employee,6/18/2023,Family,3,Mobile App Push
275490,2,Khan,38,Female,France,79285.54,Single,Freelancer,11/22/2017,Family,1,Mobile App Push
275526,3,Chen,24,Female,France,14268.38,Married,Student,6/29/2026,Student,0,Email
275645,1,Pace,43,Female,France,45622.52,Married,Salaried Employee,12/3/2023,Retail,0,Email
275715,2,Brown,39,Male,United Kingdom,37558.36,Married,Self-Employed,11/16/2021,Family,4,Mobile App Push
275741,2,Jones,48,Female,United Kingdom,18713.50,Single,Self-Employed,8/25/2020,Family,3,Email
275868,3,Gonzalez,21,Female,France,17968.72,Single,Freelancer,9/2/2024,Student,0,Mobile App Push
275939,1,Brewer,34,Female,Germany,38161.53,Single,Salaried Employee,10/22/2019,Retail,0,Email
276042,1,Perry,50,Male,United Kingdom,45691.41,Married,Salaried Employee,10/27/2024,Retail,1,Mobile App Push
276149,3,Golden,23,Female,France,10299.03,Single,Student,9/1/2024,Student,0,Mobile App Push
276214,3,Jackson,22,Male,Germany,10980.27,Single,Student,9/14/2017,Student,0,Mobile App Push
276299,2,Wilson,42,Male,Germany,38153.01,Married,Salaried Employee,11/12/2016,Family,2,Email
276379,2,Lawson,31,Male,Germany,39263.01,Married,Salaried Employee,2/9/2022,Family,2,Phone Call
276405,5,Brooks,75,Female,France,30590.27,Widowed,Retired,4/10/2026,Senior,0,Mail
276556,1,Santana,48,Male,Germany,26297.51,Single,Salaried Employee,1/13/2024,Retail,1,SMS
276795,3,Montgomery,20,Female,France,9827.82,Single,Student,8/26/2020,Student,0,Mobile App Push
